content
"教你如何识别苗族谎言（一）为什么说土家族是汉族,教你识别苗族谎言（二）潘光旦教授到底说了什么？ 苗族吧的经典谎言之一土家族一开始是被当作汉族的。你们那个田心桃一开始是苗族。她外婆都是苗族。-------------真相1--------------清朝灭亡后，中国只承认汉、满、蒙、回、藏。也就是常说的五族共和。这是写在历史书上的。还是学生的可以自己问老师。现在的民族分类是1949年中华人民共和国成立后才开始。真相就简单了。苗族也好，土家族也好，壮族也好，以前都是被当作汉族。所以我们可以发现苗族的居心很险恶，只谈说土家族以前被识别为汉族，怎么就不谈自己以前也是汉族。呵呵。--------------真相2--------------田心桃为什么一开始被识别为苗族。民族识别是大工程，有先来后到，全国56个民族直到1987年才基本识别完毕。难道要说1987才识别出来的民族就是假的吗？你们一个民间组织（苗学会）何时具有官方的权威力了？苗族仅仅被先识别了而已，统计时还错误的把土家族统计为苗族。所以才有了后来田心桃上北京要求区别开来。识别时间是1956年，仅仅比苗族晚了一点而已。土家族说的毕兹语是属于藏缅语（*这是民族识别时最重要的依据），语法具有典型的黏着语特征（和日语语法差不多）。明显区别于苗族的苗语。苗语是苗瑶语，语法类似于汉语。进行识别工作的都是汉族，弄错了不要紧。但是一些有政治目的的苗族就开始大作文章了。至于田心桃外婆一直保持苗族身份也被苗族吧的深水客作为某种证据。其实，他们傻了，这恰好说明了，真的土家族不说谎。外婆是苗族就是苗族勿需改。苗族、土家族、汉族一直交错混居。家里同时有几个民族奇怪吗？苗族家里也有其他族啊。到深水客嘴里就避而不谈了。说的好像苗族不和外族通婚一样。----------------------------奉劝苗族吧的苗族一句话人在做，天在看。你们苗族自己有特殊政治要求不要老是扯我们土家族进去。我们没有兴趣。你们自己玩火就够了。 到时候联手换回百年平安"
一级称号 田好汉 我真姓田啊 石门滴土家族 住哪？
土族的来过！提前说明不是你们土家族是土族哦！ 单纯的飘过 NA
彝族人向土家族的兄弟姐妹问好！ NA 楼主晚上好。
初次到此吧！我要发个贴:《文字和语言》 初次到此吧！我要发个贴:《文字和语言》 这是我初次到此吧，觉得你们关于母语文化方面的问题讨论的很少…希望大家团结起来，把我们少数民族的文化保护好，传承好，特别是文字和语言！注:我也是个少数民族---彝族！
四季歌，三语对照版歌词 刚刚找了一下这首歌的歌词，然后稍稍翻译了一下，下面的歌词，第一排是日语原文，第二排是日语罗马音，第三排毕基语，第四排汉语，相信只要懂毕基语的，定能够发现什么。春を 爱する 人は 心 清き 人Haruwo aisuru hitoha kokolo kiyoki hitoCunvñebo aciv lovgo likovlov asiv lov喜欢春天的人是心灵纯洁的人すみれの 花の ような 仆の 友だちSumireno hanano youna bokuno tomodachiSumivlevñev kavpuv davçe xi ngañev agovde像紫罗兰的花一样的我的友人夏を 爱する 人は 心 强き 人Natsuwo aisuru hitoha kokoro tsuyoki hitoGeeñevbo aciv lovgo likovlov tatavu lov喜欢夏天的人是心灵坚强的人岩を くだく 波の ような 仆の 父亲Iwawo kudaku namino youna bokuno chichioyaababo ha lamiv davçe xi ngañev abavcivlov像击打岩石的波浪一样的我的父亲秋を 爱する 人は 心 深き 人Akiwo aisuru hitoha kokoro hukaki hitoQyuvñebo aciv lovgo likovlov kuduv lov喜欢秋天的人是心灵深沉的人爱を 语る ハイネの ような 仆の 恋人Aiwo kataru Haineno youna bokuno koibitoLafubo li Haivñev davçe ngañev davcama像诉说着爱的海涅的我的恋人冬を 爱する 人は 心 広き 人Huyuwo aisuru hitoha kokoro hiroki hitoSavñebo aciv lovgo likovlov kociv lov喜欢冬天的人是心灵宽广的人根雪を とかす 大地の ような 仆の 母亲Neyukiwo tokasu taichino youna bokuno hahaoyaSusuv tavi li davçe xi ngañev añevcivlov像融化了积雪的大地的我的母亲歌词中毕基语的借词或者生僻的词：sumivlev — 紫罗兰lamiv — 波浪Haivñev — 海涅（德国诗人）lafu — 爱tatavu — 坚强的、坚硬的kociv — 宽广的、广阔的-civlov — （古毕基语的一种敬称）davcama — 恋人（词根为动词“好-cav”，cav的互动态“davca-相好”，加上表示“-者、-的人”的后缀“-ma”构成的复合名词） NA
【报到】有木有重庆石柱土家族的。 1L土家。 土家各位同胞好！初来乍到的，多多支持哈！我重庆石柱土家的。
其实土家族和僚人又很大的渊源 南北朝时期，壮乡遭到东晋军队侵犯，而官府却无力抗敌，为保护族人百姓，甘王毅然带领一帮难兄难弟起兵北伐。数以百万记的僚人入蜀，大量的僚人则进入湖南湖北。土家族中的覃姓和壮族中的覃姓是同尊皇覃伯益（覃公千子生百姓）潭三孝为祖先。土家族中的杨姓更是侗族后裔。田姓也是黔东南的。土家族的服装和侗族苗族几乎相同。我只想说土家族有一定的僚人血统。 少数民族发个贴就是有错别字
下周龙山县里耶镇专测土家族父系Y染色体。 复旦polyhedronOα1b(31586278)  15:25:40下周一晚上很晚时（21:00以后）会在长沙测试姓氏父系Y染色体，还是按500元收，周二早上出发去湘西龙山县里耶镇，13161967791，我的号早是公开的了。 长沙、湘西的可注意：http://www.ranhaer.com/thread-21724-1-1.html 采样信息
【土家吧转来】比较好的帖子 土家的民歌就是好听。西兰卡普组合 吧友219.138.208.* 土家情歌 直尕思德 西兰卡普组合唱得 http://www.hbtv.com.cn/liuh/media/zgsd.mp3  0 我也说一句 吧友219.138.208.* 5 我也说一句 吧友219.138.208.* 土家织锦歌 http://www.cn-zjj.com/sg/tjzjqg.wma “西兰卡普”又称“打花铺盖”，它是一种土家锦 。以其独特的工艺和美妙的构图被列为中国五大织锦之列。在土家族习俗中，土家姑娘从十一、二岁起就开始 学习彩织。姑娘结婚时必须有自己织出的打花铺盖作嫁 妆。因而，土家姑娘在婚前的日子里总是起早贪黑，精 心制作她心爱的打花铺盖。关于打花铺盖的来历，在土 家族地区流传着这样的一个传说：远古时代，有一位心灵手巧，穿针走线，织了有1 0 0 种花朵图案的西兰卡普。后来，受到了嫂子的嫉妒，诬陷她夜里出门私会， 败坏了门风，挑唆其哥，将她残害了。噩耗传出，土家族姑娘非常怀念她，把她织的彩锦，取名打花铺盖。成 了土家姑娘的嫁妆。现在打花铺盖均用三块西兰卡普缀连而成。 　　 西兰卡普是以深色的锦线为经线，各种色彩的粗丝 、棉、毛绒线为纬线，进行手工挑织。它色彩艳丽，图 案新颖，多达几百种。一般分为三种类型：一是自然景 物、禽兽、家什器具、鲜花百草；二是几何图案，最常见的是单八勾、双八勾等等。三是文字图案，如喜、福、寿等。整体效果古朴典雅，层次分明， 惟妙惟肖，光彩夺目。 　　 土家妇女擅长纺织早见史籍。秦汉时期，人们把土 家先民的织锦称为“（上宗下贝）布”，是皇室的上乘 贡品。到了宋代，土家织锦工艺兴盛，广泛流向市场交 易中。这时的“溪布”很大程度上继承了“（上宗下贝 ）布”的传统。明清时期土家人西兰卡普工艺进一步发 挥，逐渐形成独特制织程序，达到较高的水平。 　　 今天的西兰卡普作为土家族特有的工艺品，已经从 山寨，走向全国，甚至冲向世界了。1 9 8 5 年，土家 族老艺人叶玉翠与汉族工艺美术家李昌鄂合作的五幅《 开发山区》织锦壁挂，在伦敦国际博览会上展出，获得 好评。打花老艺人朱么妹，熊经文织的两幅壁挂，一幅 参加过加拿大的中国工艺美展，一幅参加过坦桑尼亚、 赞比亚的中国工艺美展。 美丽的西兰卡普 http://www.h0744.com/music/1.mp3 西兰卡普的传说 　　湖北西部山区“毕兹卡”土家族人的村寨中，有个聪明美丽的西兰姑娘，她心灵手巧，很会织布。从她机子上织出的布，人见人爱，谁都啧啧称赞。可是西兰并不满足，她采来山上各式各祥的鲜花，插到机头上，用五色丝线，飞梭走杼，把一朵朵美丽的花儿织到布匹上。这种布漂亮极了，人们把它叫做“卡普”。卡普上的花朵就象带露刚刚开放，招得蜜蜂阵阵飞来，引得彩蝶翩翩起舞。西兰织了一匹又一匹，山里的野花一朵又一朵盛开在西兰织成的卡普上，她的屋里变成百花盛开，争奇斗艳的花园了。 推荐欣赏歌曲--织西兰卡普的阿妹 http://video.pomoho.com/ent/872714
今天签到第一名 今天我在本吧第一个签到，一不小心就得了冠军！各位土家族朋友吗加油哦！ 截图留念
贵州省印江自治县《土家族古民居锦集》真正的土家原生态建筑 ※※※ 桃源印江 与世无争 ※※※※ 印江吧首联手木黄吧共同推出印江土家民族宣传(美丽印江)活动！ 好贴，要顶
"土家族有什么好玩的地方啊```大家给我提供一下资料`` 我现在上高一，天天闲着没事就好想旅游的事，现在想去少数民族，尤其是土家族，我想过两年等我高三毕业和朋友们去土家族旅游，那正好是夏天，大家说说到底有什么好玩的，我想看看该不该去。对了，那时去的时候是去哪个地方的土家族好，是湘西好玩还是� 湘西当然只不错的选择啊
不过你也可以来我们湖北长阳土家族自治县看看啊
这里不仅风光秀丽，民风淳朴
而且土家族的原始特色民族文化也保护的相对完好
来看看
对你了解一些少数民族知识是有益�"
长阳同城交友的来 群号144758860  要交友的来 悲摧的楼主，我都帮你删了几个广告了。
小弟来咨询个问题，求指教。 覃这个姓氏是土家八大姓之一，我查百度说有qin、tan和xun三种读音。可我家那里读的是xin。这个姓的读音也太多了吧。大家是怎么读的呀？ tan。。。。
"土家族人!你们现在对,复兴汉服有什么看法? 土家族人!你们现在对,复兴汉服有什么看法? 汉族朋友恢复自己民族的东西，我是支持的 毕竟我们也在寻找我们毕兹卡的传统，我们毕兹卡也丢失了不少宝贵的民族传统"
有谁对南部土家语感兴趣吗？ 我从孔夫子网买了本《泸溪土家语》，李敬忠编写的，印数才800。有谁知道怎么把图书做成PDF么？要是不侵权的话，我就想办法把它放在网上。 可以扫描成图片，做成PDF，毕竟南部土家语也很少人讲了
今天总算可以签到了 我在本吧因为“不明原因”被封禁了10天，急死我了！刚才上网一看，总算可以签到了，好高兴！ 竟然有五级了。
石柱的孩纸进来报到，看到不进的枉为石柱人… 石柱的孩纸进来报到，看到不进的枉为石柱人… 我是石柱人
土家 个性 土家 个性 NA
畏兀儿吧欢迎各位~~~~~~~~~~~~ 畏兀儿吧正式开张~~欢迎各位的到来，只要您的帖子或发言不破坏和谐。那么您的言论权利将得到充分保证~~~~ 欢迎~~~不过能不能把地址附一下呢。。。我觉得很多人恐怕懒得搜了。。。
何去何从？ 某家有祖田五亩，是祖上开荒出来的田。千百年来，此家都是靠这五亩田生存的。十年前，有一大型公司看上了此家的田，让此家帮那家公司种植小麦，种出来的小麦可以自己吃也可以卖给他们公司，也可以卖给别个公司和个人。但是卖给别个公司和个人的时候要说小麦是他们公司提供种子和技术的。十年下来，此家的收入比以前要高了，但是问题来了。由于此家世世代代是吃大米的，吃不习惯小麦，以前还可以从市场上卖小麦买大米，可是最近大米太贵了，用卖小麦买大米太不合算了，于是此家想在那五亩田上种上稻谷，可是那家大型公司说不行，因为他们公司一直提供小麦种子和技术，现在此家的田已经变成公司的一部分了，要按照公司的要求种植小麦。此家无奈由于告上法庭，奈何法庭与大型公司关系太好，法庭不了了之。此家极其愤怒，把公司派来的技术人员及公司分发的种子全毁了。大型公司极不满，将此这告上法庭，法庭判此家继续种小麦，如不种小麦将毁其田。此家该何去何从？ 哎，要么不顾一切重新种水稻，要么无奈适应吃小麦。
俺老孙到此一游 NA 不知道你是老张还是老孙，游的地方太多，尽不了兴的。
土家语 土家文博客敬请各位光临 http://blog.sina.com.cn/u/2901770932 常有土家文更新 顶一个，有空回头看
恩施导游吧正式成立了 爱生活，爱导游。我是琴子x2，983923799，欢迎交流！ NA
妹纸有木有 怎么都是汉子 我不会告诉你我的回复只是单纯的混经验而已。
『外交贴』华风汉韵吧欢迎广大土家族吧友的到来!~ 诸位土家族朋友 你们好 在下来自华风汉韵吧.鄙吧是一个新建立的贴吧 以宣传汉文化 同时维护汉族与五十五个兄弟民族团结友好的贴吧 欢迎广大土家族同胞的到来 让我们共同交流民族文化 促进民族团结!~华风汉韵吧 随意门~:http://tieba.baidu.com/f?kw=%BB%AA%B7%E7%BA%BA%D4%CF&fr=itb_favo&fp=favo# 楼主是好人，全力顶楼主！
千万不要去石柱怡圆冷饮店! 据一个原来在玉带河边的怡圆冷饮店工作的姐姐说，饮料都是用劣质色素色精做的，为了节约成本，直接用未烧开自来水冲配饮料，从未清洗冷饮器具，肮脏无比，喝那里的饮料对身体百害而无一益。而那里的炸东西的油也是地沟油，所以劝大家不要去了。 我记错了，名字叫大台北冷饮店，对不起，大家！
哈尼族吧来访！ 哈尼族吧华子特来拜访贵吧！希望我族人民能与土家族人民友好往来！共谋发展，携手期待美好明天！ 欢迎哈尼族兄弟常来做客望两族以后能多多沟通，增加互相了解。同为藏缅兄弟，自然不必多说什么了。
求土家族人解惑！！！！！！！ NA 是不是土家族女孩吃小强的寄生虫瘦身的啊。。。。好奇啊！！！！！！！！！！！
日本发生了里氏9级大地震，相信我们豁达的族人能真诚的为他们祝福 2011年3月11日，我们的邻居——日本遭受到了有史以来第5大地震，截至目前为止已死亡超过1800人失踪20000余人，在这次惨烈的自然灾害中，鲁迅先生曾生活过的日本仙台市被海啸淹没成为一片汪洋，整个日本遭受到了灭顶之灾。所有有良知的国人都会知道：汶川地震中日本人民对我们的无私帮助，日本的捐款仅次于石油富翁沙特阿拉伯与此同时日本却是世界上负债最高的国家；汶川地震中，日本救援队是第一支到达的外国救援队伍；因为没有营救到更多的汶川人民、日本救援队是唯一一支鞠躬道歉的队伍；日本人民曾彻夜为灾区人民祈福；一位年事已高的日本老婆婆在捐款时面对镜头那一句真真切切：“中国，顽张れ！（中国，加油！）”……相信我们的族人不会对这些曾经感人肺腑的一幕幕无动于衷。在这次大灾面前，希望大家能真诚的为这群无辜、可爱的人民祈福，告诉他们：我们都是一家人，大家都要加油。 请各位记住：侵略我们的不是日本人民，而是法西斯、是军国主义。日本人民同样是战争的受害者，战争将他们的国家毁于一旦，法西斯将他们的骨肉至亲推向战场并一去不回，日本的人民是唯一遭受过原子弹摧残的人民，即使是日本军人，虽然南京大屠杀、713部队无法否认，但也请记住，造成这些惨案的不仅仅是日本人、同样有我们的同胞——中国人，并且整个二战参战的汉奸人数甚至超过日本军人的数量。大扫荡中主要便是伪军对平民的杀害，那些真正经历过大扫荡的老人们便知道：坏的不是日军、而是自己的同胞——伪军。占领区的老人们都知道这么一个情况：守村子的日军纪律严明，从不乱抢乱杀，而一旦汪伪的宪兵队一来，那些说着与自己一样语言的禽兽便会干些什么事情。因此，我们真的没有任何理由去憎恨日本人民。
"我们要讲就讲土家族的语言 ANF DAV LIR MER JIUF BIFZIVKAR NIER SAR LIR DOR我们要讲就讲土家族的语言（中文） 千年的风雨，同甘共苦“毕吱，弥基，蒙吱”，我们走在了一起祖先的话语，越过高山，穿过森林，跨过奔腾的大江河，留在了我们心底汇成了一句激动人心的话：我们都是土家族，我们要讲就讲土家族的语言世界遍地是土家人，土家的根在中国普天之下说土家语，土家的字我们要学土家有土家的语，是祖先流淌在子孙身体的热血土家有土家的文，是土家人团结凝聚的新生源土家人做了土家语的哑巴，便成了世界的孤儿，穿越时空，没有了祖先的庇佑土家人做了土家文的瞎子，便成了世界的流浪汉，展望未来，没有了子孙的纪念让土家语歌唱土家人的历史，让土家文谱写土家人的未来让高山更巍峨，让森林更繁茂，让江河更壮观留在土家人子孙心底，挂在土家人子孙嘴上，握在土家人子孙手里汇成一句激动人心的话：我们都是土家族，我们要讲就讲土家族的语言   注：根据瑶族同胞的精彩美文改写而成。lakc iuh go瑶人歌（拉珈语-茶山瑶）作词：龙广才，刘敬柳瑶文：刘敬柳1mbon dic ouz zaangh mih inv namx langh louz yaan lookc sernv taangh天地之间有一个高山叫做圣堂langh louz bien liuh leiz inv teuh lakc siux gyueiv高山旁边流淌一条金秀河lakc siux dic hwaang gaaix lakc iuh zan kyam, inv xiuc depv inv xiuc金秀这个地方的瑶族哦，一代接一代ouz mbaanv xiuc dapc daaih mih ngern lakc iuh hwaij buh pyam故乡有恩我们瑶族永远不忘记2langh louz sernv taangh lookc lakc iuh gaaix namx fern大山圣堂是瑶族的身躯lakc siux gyueiv lookc lakc iuh gaaix mekc liekc金秀河水是瑶人的血脉numz gyueiv hwaij ho iuh gox duh zaangv hwaij liv leuz河水不干瑶族的语言就不会失传langz louz hwaij hlaakv iuh deic duh (deiz) fuan (soon) leiz bai 大山不垮瑶族的文字就永远传下去 dsgfadsgs， 身为一个中国人，用中文怎么会觉得丢人呢？     想想本人08年去英国转的时候，一些街道上都竖立着这样一些中文的宣传牌子     “请不要乱扔垃圾”，      “请不要大声喧哗”，      “严禁吸烟”。     另外，今年去日本皇宫广场的时候在停车场也看到只用中文标明的提示牌子“这个是垃圾箱”。      这些牌子既不用英文写，也不用俄文，日语，法语，也不用阿拉伯语，他们却一直用中文书写，感到真光荣，这么重视我们中文，我们中文在世界的影响力越来越大了。"
土家族发源地 湖北长阳 大巴山 秦国以前这个地方叫巴国 被秦灭… 土家族发源地 湖北长阳 大巴山 秦国以前这个地方叫巴国 被秦灭  后为土家族 往后 这个民族逐渐分化 扩散 现在 贵州省 湖南省 湖北省 都有土家族儿女 巴人只是土家族的一部分来源
"恩施土家人给各位同胞问好~ 哈哈~土家族吧打理的真不错啊,好多资料呢.
我们自己的历史文化真的需要抢救,要做的事情很多.
谢谢吧主了!
恩施的兄弟姐妹向大家问好^-^ 你好啊，呵呵~~"
湖北土家族来一下 NA 有什么事
草根博物馆 创始人八旬土家老人 我们见过很多各式各样的博物馆，搜藏的都是很珍贵的文物，但是今天我的主人公湖北恩施宣恩县高罗乡板寮村土家老人朱耀确实另外一种特别事物的收藏家。 今年83岁的老人朱耀，退休前是一位人民教师，一辈子教书育人，空余时间也非常热衷收藏。他与别的收藏家不同，专门收藏当地群众生产生活使用的普通用具，特别是那些从人们生活中消失的东西。各种各样的瓶瓶罐罐，从砍削刨挖的犁耙锄头，到各式的摇篮摇床、精致漂亮的篮篓、形状各异的烟杆、朴实无华的箱屉…… 几年来，他收藏的东西达到了700多件。从他的那些藏品中，人们可以还原百年前当地的风土人情和生活习俗。 去了都会给看啊？
"土家烧饼的调查[转] 一：土家族的饮食文化

土家族是我国少数民族之一，有着悠久的传统民族文化，是巴文化的发祥地之一，处于巴楚、巴渝文化的交融处。与其他民族一样，土家族是一个有着自己丰富历史文化特色的民族。关于土家族的来历有两种传说：一种说法认为与古代的巴人有直接的渊源关系，是古代从贵州迁入湘西的鸟蛮的后裔；另一种说法认为是唐末至五代初年从江西迁入湘西的百艺工匠的后代．中国古代史籍中常常把湘鄂西一带的土家族人称为“土人”或“土民”，一直到清末的地方志中才开始使用“土家”这一名称。土家族主要分布在湖南省的湘西土家族苗族自治州、湖北的恩施土家族苗族自治州和重庆、贵州。土家族有自己本民族的语言，属于汉藏语系，主要从事农业。土家族人热情好客，民风淳朴，能歌善舞，恩施女儿会，来凤摆手舞等具有浓郁的民族特色。
土家族种植的主要经济作物是苞谷、芋头、红苕等，平原地区也种植水稻。这与土家族所居住的自然环境有关。土家族人大多居住在湘鄂川黔的山区地带，而高山地区年平均气温较低，干旱缺水，因而所种植的农作物多耐寒抗旱。
土家族的日常主食除米饭外，以苞谷饭最为常见，有时也吃豆饭，而粑粑和团馓也是土家族人季节性的主食，过去红苕在许多土家族居住区也曾被当作主食。土家族菜肴以酸辣为其主要特色，民间家家都有酸菜缸，用来腌泡酸菜。豆制品也很常见，如豆腐，豆豉，豆叶皮，豆腐乳等。尤其喜欢吃合渣，也就是把黄豆磨细，浆渣不分，煮沸澄清，加菜叶煮熟即可食用。所以当地人有这样的说法：“酸椒当盐，合渣过年”。
土家族最具本民族特色的食物是油茶汤，制作十分讲究，先将茶叶、粉丝、黄豆等原料用油炸过，加入煮熟的腊肉豆腐粒和玉米花，再撒入葱花、姜米等佐料，掺入烧沸的油汤即可食用，吃起来清香爽口，冬可暖身，夏可消暑，提神解乏，疗饥醒酒，是土家人待客的传统民族饮料。


二：土家烧饼风靡全国

2005年，一种名叫“土家烧饼”的风味小吃突然风靡全国，似乎一夜之间遍及了各地的大街小巷，有关媒体戏称其为“中国式比萨”。随着这种小吃的流行，关于哪家是正宗，谁做出了中国第一个“土家烧饼”之争开始出现在众多媒体的版面上，众说纷纭，莫衷一是。各家经营商也纷纷宣称自己是“土家烧饼”的最早发明者,而且市场上的土家烧饼店包装类似,风味相近.就华东师大的前门与后街而言，一时间出现了六、七家这样的土家烧饼店，然而仅仅半年之后，硕果仅存的只有一家。带着对这一现象的疑问,我们对土家烧饼的来源作了一番调查,并对华东师范大学周围的相关经营商进行采访,收集了一些与土家烧饼有关的第一手资料,引发了我们对此问题的思考。
根据我们的资料收集，关于土家烧饼的来源有很多版本：
第一种说法认为来自湖北恩施的土家族姑娘晏琳的创意与构思．据《商业网络》2006年3月16日的一篇报道，晏琳在2005年3月在武汉首先推出土家烧饼，她筹资4万元在武汉大学门口租下一间约20平方米的门面并亲自设计，用翠竹、红线、簸箕等颇具土家特色的素材对店面进行了一番别致的装修，对烧饼包装袋进行了环保和土家族文化理念的设计，其饼上市后大获成功，之后她陆续在全国开了35家连锁店。据晏琳称，她的土家烧饼是一种湖北恩施土家族的传统小吃，她本人也是土家族人．晏琳的土家烧饼店成功后，引起各地模仿与跟风，虽然她也及时申请注册商标,然而在商标权还未正式生效期间，各种名号的模仿土家烧饼店已经处处开花，难辨真伪。上海也不例外。
第二种说法认为土家烧饼的发明人是上海的许元宏．据《第一理财网》报道：许元宏，安徽人，八十年代来上海创业，曾先后仿制经营过意大利馅饼和“铁板烧饼”连锁店,他经过三个月的试验,研制出土家烧饼的配料,于2005年六月推出“土家族掉渣烧饼”及其连锁店,开始在上海招募加盟商，并于2005年12月用该名称向国家商标局申请注册商标,但因为“土家族”三个字不能作为商标来注册,因而只申请了“掉渣”两个字作为商标名称,还通过了“中国质量万里行”的品牌认证。 第三种说法认为土家烧饼的研制者是杭州的周悦。周悦是杭州天方地圆食品技术开发公司的总裁，在经营土家烧饼连锁店成功后曾接受过CCTV—2财富节目采访。周悦的土家烧饼注册商标是“一缕飘香”，据其广告网页上所说，该公司研制的土家烧饼有下述特色：传统与现代工艺相结合，纯朴自然，精致讲究的调料，市场广，投资小，风险低，利润大，极具经营效益。
除此之外，类似的品牌名还有“土家族烧饼”“土老冒烧饼”“土家烧饼大王”“掉渣烧饼”“土掉渣烧饼”“土家西施烧饼”等等，这些产品的开发者很难查到他们的真实身份；但有一个共同点就是，他们都打着“土家烧饼”的名号，走“土气十足”的路线，店面装饰大多相似，店名扑朔迷离。由于工艺制作简单：烧饼的面坯外加肉末的外观，为迎合大众口味而选择的强香料（孜然味），同时作为速食，相较于其他快餐来说，品种更是单一，因此便有了简单的仿制标准。仅以上海为例，形形色色土家烧饼店曾一时遍布各主要街道，让人目不暇接。土家烧饼店的流行一时，说明了它潜在的巨大商机。能使一种普通的风味小吃做出如此大的市场效应，说明了人们消费观念的变化；而现阶段的突然“降温”，也反映其潜在的一些问题。



三：对土家烧饼的调查访谈

土家烧饼的来源有种种的说法，每家都宣称自己的品牌是正宗，而其他都是仿冒的，孰是孰非，这个问题暂时留到后文去分析。那么各家烧饼店的经营情况又如何呢？下面是我们一行对华东师范大学中山路校区附近的烧饼经营商的采访纪录，看看这些经营商告诉了怎样的经历。
（一）中山北路华师大正门左侧“土家族烧饼大王”调查概述
时 间：2006年4月15日       
调查人：胡以富  许蔚  李强
华师大正门左侧“土家族烧饼大王”连锁店（现已关闭，调查时正在拆卸设备），属加盟店性质，有注册商标及质量万里行认证。店主来自安徽，并称总部老板也不是土家人。据店主称，开张初期还有不少顾客，而现在则门可罗雀，遂因不堪亏空而关张了事。店主称加盟经营是误信广告，并且被当初“土家烧饼”热销的情况所鼓动的结果，如果稍加犹豫或许就不会开店了。根据调查所了解到的情况，该店面积约20平米左右，月租需三五千元不等，开店所需设备约三五千元，加上店员工资（一般两名），月开支达七八千元。按一个饼赚一块钱计算，一个月需卖八千个以上，也就是每天要卖三百个以上，才不会亏本。据店主所述，刚开张时，每天能卖三五百个饼，慢慢的逐渐减少，收入相应随之减少，以至于亏本、关张的地步。至于配料，据店主称主要仍是山椒、孜然、姜之类，谈不上什么独家秘方。

        （二）中山北路华师大对面曹家巷“农家烧饼大王”调查概述
时间：2006年4月16日
调查人：胡以富  许蔚  李强 
曹家巷的“农家烧饼大王”店地处中山北路华师大正门对面，是盘湾里公寓的华师大学生往返的必经之地。此外附近还有曹家巷居民小区、公交车站及中环大厦，并且各种小吃摊林立，人流量较大，顾客较多，生意普遍较好。该店店面设计较简单，只是挂了红绳竹编“农家烧饼大王”几个字，并称与“土家烧饼”无关。店主是北方人，据称烧饼为北方家常食品，顾客则南北方人都有，以北方人居多。用料上，据店主称各家烧饼店都差不多，无所谓正宗，而自家的配料则是机密，并称“土家族”只是广告用语，开店的根本没有土家人，认为土家人不会做烧饼。关于经营状况的问题，据称多种经营是其维持盈利的秘诀，并称不需要交纳“土家烧饼”加盟培训费和高额的设备购买费用，因而短期内即可收回投资。

（三）枣阳路长风居民小区“土家渣儿饼”店调查纪录
时间：2006年4月15日
调查人：代茜
枣阳路长风居民小区“土家渣儿饼”店，位于师大后门繁荣小吃街的里弄居民小区内。师大后门枣阳路汇集各种小吃，已闻名远播，其繁荣之势，已逐渐向小吃街里弄延伸，在长风居民小区内形成又一小吃街。土家烧饼店去年在枣阳路已有一家，其后不久，又有一家“土家渣儿饼”选择在里弄的居民小区内开业。"
请问土家族朋友，三国的沙摩柯是否是土家先民？ 如题 = =不知道 说不清楚
36到底是土家族的吉祥数字还是忌讳数字？ RT 忌讳
我说，这里就没有利川的吗…… 其实我是武汉市的，不过我家家老家在利川 你们那的我靠重庆很火···
土家族老阿妈 在恩施大峡谷旅游途中，我们正行走于峭壁上的栈道，偶遇一位打柴的75岁土家族老阿妈，面对我们的镜头露出坦然的笑容，我们没有时间去和老阿妈交谈，只是一两句话的简单问候，但老人面对生活的艰辛的淡淡微笑给我留下深刻的印象，我打心眼里敬佩老人，并祝福老人有一个幸福的晚年！ 砍毛丫丫转来的路上就遇到拟萌恼。
请教高人。关于土家族中李姓的发源。 有没有人对这些有很了解的，我想了解一下，谢谢 貌似不止一种来源:一、源自巴氐李氏。成汉国灭亡之后迁过来的。二、源自自身，“李”是“虎”的意思，在逐渐学习汉文化的过程中开始给自己取姓，而毕基卡崇拜虎，就以“虎”为姓，就成“李”了。
httpwww.esnez.com恩施婚博会相亲网站 NA NA
开贴议事 这些年大学生在zf的号 召下要搞三下乡，这本是好意，但到了下面以形式据多。变成了为学校打广 告的形式。其中有一条就是要搞宣传，我们贴吧中也来了搞宣 传的人。问题是宣 传的也有水平点，别搞什么走访，拜访，调查的。非的那样也来点实际的东西，比如什么成果。不然让我们情何以勘？难不成我们这小贴吧还能成为你们写报 告时所谓的大力宣 传？ NA
有秀山的吗 是不是这边的人都喜欢耍赖呢。 我是酉阳的秀山那边黑社会多
百度苗族吧诚邀土家族兄弟参加“民族风采展示”活动 活动名称：民族风采展示活动活动形式： 每个人发一些本民族的图片，或者就本民族历史、文化习俗等作简要的介绍。图片可以是自己原创，也可以使自己在别处看到但非常喜欢的，解说最好是根据自己的理解，说得通俗点最好。 活动意义： 我国是由56个民族组成的，每个民族都是平等的。然而由于历史、地理等因素的限制，很多民族之间彼此还不太了解，甚至还存有些许误解。本次活动邀请各民族朋友共聚一堂，通过展示本民族的特色、讲述本民族的历史文化习俗，来增进各民族间的了解，消除误解，共同建设和谐美 好的社会。 活动人数：人数不限，多多益善。活动时间：7月8日——7月15日（暂定）举办地点：百度苗族吧欢迎你们届时莅临百度苗族贴吧，各民族共聚一堂，展示你们的的民族风采。 欢迎果熊也好、hmong也好、hmu也好，兄弟们的盛情邀请。吧友们如果有条件的望能踊跃参加~
想学语言了。谁能教一下？~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 帖子里那些音标看不懂= =自己瞎琢磨肯定不标准啊有好心人没有 这里高三毕业党，倒是可以，但不会音标怎么教？
